longitude,latitude
173.2351,-44.6531
173.2351,-44.6531
173.2727,-44.6373
173.3101,-44.6215
173.3476,-44.6057
173.3476,-44.6057
173.3851,-44.5899
173.4225,-44.5740
173.4599,-44.5582
173.4599,-44.5582
173.4973,-44.5423
173.5347,-44.5264
173.5721,-44.5105
173.5721,-44.5105
173.6094,-44.4946
173.6467,-44.4787
173.6467,-44.4787
173.6840,-44.4627
173.7213,-44.4468
173.7585,-44.4308
173.7585,-44.4308
173.7958,-44.4148
173.8330,-44.3988
173.8702,-44.3828
173.8702,-44.3828
173.9073,-44.3668
173.9445,-44.3508
173.9445,-44.3508
173.9816,-44.3347
174.0187,-44.3186
174.0558,-44.3026
174.0558,-44.3026
174.0929,-44.2865
174.1299,-44.2704
174.1670,-44.2542
174.1670,-44.2542
174.2040,-44.2381
174.2410,-44.2220
174.2410,-44.2220
174.2780,-44.2058
174.3149,-44.1896
174.3518,-44.1734
174.3518,-44.1734
174.3887,-44.1572
174.4255,-44.1410
174.4624,-44.1248
174.4624,-44.1248
174.4992,-44.1086
174.5360,-44.0923
174.5728,-44.0761
174.5728,-44.0761
174.6095,-44.0598
174.6463,-44.0435
174.6463,-44.0435
174.6830,-44.0272
174.7197,-44.0109
174.7563,-43.9946
174.7563,-43.9946
174.7930,-43.9782
174.8296,-43.9619
174.8662,-43.9455
174.8662,-43.9455
174.9028,-43.9291
174.9394,-43.9127
174.9759,-43.8963
174.9759,-43.8963
175.0124,-43.8799
175.0489,-43.8635
175.0489,-43.8635
175.0854,-43.8471
175.1218,-43.8306
175.1583,-43.8141
175.1583,-43.8141
175.1947,-43.7976
175.2311,-43.7811
175.2675,-43.7646
175.2675,-43.7646
175.3039,-43.7481
175.3402,-43.7316
175.3402,-43.7316
175.3765,-43.7150
175.4128,-43.6985
175.4491,-43.6819
175.4491,-43.6819
175.4853,-43.6653
175.5216,-43.6487
175.5578,-43.6321
175.5578,-43.6321
175.5940,-43.6154
175.6301,-43.5988
175.6663,-43.5822
175.6663,-43.5822
175.7024,-43.5655
175.7385,-43.5488
175.7385,-43.5488
175.7746,-43.5321
175.8106,-43.5154
175.8466,-43.4987
175.8466,-43.4987
175.8827,-43.4820
175.9187,-43.4652
175.9546,-43.4485
175.9546,-43.4485
175.9906,-43.4317
176.0265,-43.4150
176.0265,-43.4150
176.0624,-43.3982
176.0983,-43.3814
176.1341,-43.3646
176.1341,-43.3646
176.1700,-43.3477
176.2058,-43.3309
176.2416,-43.3140
176.2416,-43.3140
176.2774,-43.2972
176.3132,-43.2803
176.3489,-43.2634
176.3489,-43.2634
176.3846,-43.2465
176.4203,-43.2296
176.4203,-43.2296
176.4561,-43.2126
176.4917,-43.1957
176.5273,-43.1787
176.5273,-43.1787
176.5630,-43.1618
176.5986,-43.1448
176.6341,-43.1278
176.6341,-43.1278
176.6697,-43.1108
176.7052,-43.0938
176.7407,-43.0768
176.7407,-43.0768
176.7762,-43.0597
176.8116,-43.0427
176.8116,-43.0427
176.8471,-43.0256
176.8826,-43.0085
176.9179,-42.9914
176.9179,-42.9914
176.9533,-42.9743
176.9887,-42.9572
177.0241,-42.9401
177.0241,-42.9401
177.0596,-42.9229
177.0949,-42.9057
177.0949,-42.9057
177.1302,-42.8886
177.1654,-42.8714
177.2006,-42.8542
177.2006,-42.8542
177.2359,-42.8370
177.2711,-42.8198
177.3062,-42.8026
177.3062,-42.8026
177.3414,-42.7853
177.3765,-42.7681
177.4116,-42.7508
177.4116,-42.7508
177.4467,-42.7336
177.4818,-42.7163
177.4818,-42.7163
177.5168,-42.6990
177.5519,-42.6817
177.5869,-42.6644
177.5869,-42.6644
177.6219,-42.6470
177.6568,-42.6297
177.6918,-42.6123
177.6918,-42.6123
177.7267,-42.5950
177.7616,-42.5776
177.7616,-42.5776
177.7965,-42.5602
177.8313,-42.5428
177.8662,-42.5254
177.8662,-42.5254
177.9010,-42.5080
177.9358,-42.4905
177.9706,-42.4731
177.9706,-42.4731
178.0053,-42.4556
178.0401,-42.4381
178.0401,-42.4381
178.0748,-42.4206
178.1095,-42.4032
178.1442,-42.3857
178.1442,-42.3857
178.1788,-42.3681
178.2135,-42.3506
178.2481,-42.3331
178.2481,-42.3331
178.2827,-42.3155
178.3173,-42.2979
178.3518,-42.2804
178.3518,-42.2804
178.3863,-42.2628
178.4208,-42.2452
178.4208,-42.2452
178.4553,-42.2276
178.4898,-42.2099
178.5243,-42.1923
178.5243,-42.1923
178.5587,-42.1747
178.5931,-42.1570
178.6275,-42.1394
178.6275,-42.1394
178.6618,-42.1217
178.6962,-42.1040
178.6962,-42.1040
178.7305,-42.0863
178.7649,-42.0685
178.7992,-42.0508
178.7992,-42.0508
178.8334,-42.0331
178.8677,-42.0153
178.9020,-41.9975
178.9020,-41.9975
178.9362,-41.9797
178.9703,-41.9620
178.9703,-41.9620
179.0045,-41.9442
179.0387,-41.9263
179.0728,-41.9085
179.0728,-41.9085
179.1069,-41.8907
179.1410,-41.8729
179.1750,-41.8550
179.1750,-41.8550
179.2091,-41.8371
179.2431,-41.8193
179.2771,-41.8014
179.2771,-41.8014
179.3111,-41.7835
179.3451,-41.7656
179.3451,-41.7656
179.3790,-41.7476
179.4130,-41.7297
179.4469,-41.7117
179.4469,-41.7117
179.4808,-41.6938
179.5146,-41.6758
179.5485,-41.6578
179.5485,-41.6578
179.5823,-41.6398
179.6161,-41.6218
179.6500,-41.6038
179.6500,-41.6038
179.6838,-41.5857
179.7175,-41.5677
179.7175,-41.5677
179.7513,-41.5497
179.7850,-41.5316
179.8187,-41.5135
179.8187,-41.5135
179.8523,-41.4954
179.8860,-41.4773
179.9196,-41.4592
179.9196,-41.4592
179.9532,-41.4411
179.9868,-41.4230
179.9868,-41.4230
-179.9796,-41.4049
-179.9461,-41.3867
-179.9125,-41.3686
-179.9125,-41.3686
-179.8790,-41.3504
-179.8455,-41.3322
-179.8120,-41.3140
-179.8120,-41.3140
-179.7786,-41.2958
-179.7452,-41.2776
-179.7117,-41.2594
-179.7117,-41.2594
-179.6783,-41.2411
-179.6450,-41.2229
-179.6450,-41.2229
-179.6116,-41.2046
-179.5783,-41.1864
-179.5450,-41.1681
-179.5450,-41.1681
-179.5117,-41.1498
-179.4784,-41.1315
-179.4452,-41.1132
-179.4452,-41.1132
-179.4119,-41.0948
-179.3787,-41.0765
-179.3787,-41.0765
-179.3456,-41.0582
-179.3124,-41.0398
-179.2791,-41.0214
-179.2791,-41.0214
-179.2460,-41.0030
-179.2128,-40.9846
-179.1797,-40.9662
-179.1797,-40.9662
-179.1466,-40.9478
-179.1136,-40.9294
-179.1136,-40.9294
-179.0805,-40.9109
-179.0475,-40.8925
-179.0145,-40.8741
-179.0145,-40.8741
-178.9816,-40.8556
-178.9486,-40.8371
-178.9157,-40.8186
-178.9157,-40.8186
-178.8827,-40.8001
-178.8498,-40.7816
-178.8498,-40.7816
-178.8169,-40.7631
-178.7841,-40.7446
-178.7512,-40.7260
-178.7512,-40.7260
-178.7184,-40.7075
-178.6856,-40.6890
-178.6528,-40.6704
-178.6528,-40.6704
-178.6201,-40.6518
-178.5873,-40.6332
-178.5546,-40.6146
-178.5546,-40.6146
-178.5219,-40.5960
-178.4892,-40.5774
-178.4892,-40.5774
-178.4565,-40.5587
-178.4239,-40.5401
-178.3913,-40.5214
-178.3913,-40.5214
-178.3587,-40.5028
-178.3261,-40.4841
-178.2935,-40.4654
-178.2935,-40.4654
-178.2610,-40.4467
-178.2284,-40.4281
-178.2284,-40.4281
-178.1959,-40.4093
-178.1635,-40.3906
-178.1310,-40.3719
-178.1310,-40.3719
-178.0986,-40.3532
-178.0661,-40.3344
-178.0337,-40.3156
-178.0337,-40.3156
-178.0013,-40.2969
-177.9690,-40.2781
-177.9366,-40.2593
-177.9366,-40.2593
-177.9042,-40.2405
-177.8719,-40.2217
-177.8719,-40.2217
-177.8396,-40.2028
-177.8074,-40.1840
-177.7751,-40.1651
-177.7751,-40.1651
-177.7427,-40.1462
-177.7105,-40.1273
-177.6783,-40.1084
-177.6783,-40.1084
-177.6461,-40.0896
-177.6139,-40.0707
-177.6139,-40.0707
-177.5818,-40.0518
-177.5496,-40.0328
-177.5175,-40.0139
-177.5175,-40.0139
-177.4854,-39.9950
-177.4534,-39.9760
-177.4213,-39.9571
-177.4213,-39.9571
-177.3893,-39.9381
-177.3573,-39.9191
-177.3573,-39.9191
-177.3253,-39.9001
-177.2933,-39.8811
-177.2614,-39.8621
-177.2614,-39.8621
-177.2294,-39.8431
-177.1975,-39.8241
-177.1656,-39.8050
-177.1656,-39.8050
-177.1337,-39.7860
-177.1018,-39.7669
-177.0700,-39.7479
-177.0700,-39.7479
-177.0381,-39.7288
-177.0063,-39.7097
-177.0063,-39.7097
-176.9746,-39.6906
-176.9428,-39.6715
-176.9110,-39.6524
-176.9110,-39.6524
-176.8793,-39.6332
-176.8476,-39.6141
-176.8159,-39.5950
-176.8159,-39.5950
-176.7842,-39.5758
-176.7526,-39.5566
-176.7526,-39.5566
-176.7209,-39.5375
-176.6893,-39.5183
-176.6577,-39.4991
-176.6577,-39.4991
-176.6261,-39.4799
-176.5945,-39.4607
-176.5630,-39.4414
-176.5630,-39.4414
-176.5314,-39.4222
-176.4999,-39.4029
-176.4684,-39.3837
-176.4684,-39.3837
-176.4367,-39.3642
-176.4052,-39.3450
-176.3738,-39.3257
-176.3738,-39.3257
-176.3423,-39.3064
-176.3109,-39.2870
-176.3109,-39.2870
-176.2795,-39.2677
-176.2481,-39.2484
-176.2168,-39.2290
-176.2168,-39.2290
-176.1854,-39.2097
-176.1541,-39.1903
-176.1228,-39.1710
-176.1228,-39.1710
-176.0916,-39.1516
-176.0603,-39.1322
-176.0603,-39.1322
-176.0291,-39.1128
-175.9979,-39.0934
-175.9667,-39.0740
-175.9667,-39.0740
-175.9355,-39.0546
-175.9043,-39.0352
-175.8732,-39.0157
-175.8732,-39.0157
-175.8421,-38.9963
-175.8110,-38.9768
-175.8110,-38.9768
-175.7799,-38.9574
-175.7488,-38.9379
-175.7177,-38.9184
-175.7177,-38.9184
-175.6867,-38.8989
-175.6557,-38.8794
-175.6247,-38.8599
-175.6247,-38.8599
-175.5937,-38.8404
-175.5628,-38.8208
-175.5318,-38.8013
-175.5318,-38.8013
-175.5009,-38.7818
-175.4700,-38.7622
-175.4700,-38.7622
-175.4391,-38.7426
-175.4082,-38.7231
-175.3774,-38.7035
-175.3774,-38.7035
-175.3466,-38.6839
-175.3158,-38.6643
-175.2850,-38.6447
-175.2850,-38.6447
-175.2542,-38.6250
-175.2234,-38.6054
-175.1927,-38.5858
-175.1927,-38.5858
-175.1620,-38.5661
-175.1311,-38.5464
-175.1311,-38.5464
-175.1004,-38.5267
-175.0697,-38.5070
-175.0391,-38.4873
-175.0391,-38.4873
-175.0084,-38.4676
-174.9778,-38.4479
-174.9472,-38.4282
-174.9472,-38.4282
-174.9166,-38.4085
-174.8861,-38.3888
-174.8861,-38.3888
-174.8555,-38.3690
-174.8250,-38.3492
-174.7945,-38.3295
-174.7945,-38.3295
-174.7640,-38.3097
-174.7335,-38.2899
-174.7030,-38.2701
-174.7030,-38.2701
-174.6725,-38.2503
-174.6421,-38.2305
-174.6117,-38.2107
-174.6117,-38.2107
-174.5813,-38.1908
-174.5509,-38.1710
-174.5509,-38.1710
-174.5206,-38.1512
-174.4903,-38.1313
-174.4600,-38.1115
-174.4600,-38.1115
-174.4297,-38.0916
-174.3994,-38.0717
-174.3691,-38.0518
-174.3691,-38.0518
-174.3389,-38.0320
-174.3087,-38.0121
-174.3087,-38.0121
-174.2785,-37.9922
-174.2483,-37.9722
-174.2181,-37.9523
-174.2181,-37.9523
-174.1880,-37.9324
-174.1578,-37.9124
-174.1277,-37.8924
-174.1277,-37.8924
-174.0976,-37.8725
-174.0675,-37.8525
-174.0675,-37.8525
-174.0373,-37.8325
-174.0073,-37.8125
-173.9773,-37.7925
-173.9773,-37.7925
-173.9472,-37.7725
-173.9172,-37.7524
-173.8873,-37.7324
-173.8873,-37.7324
-173.8573,-37.7124
-173.8273,-37.6923
-173.8273,-37.6923
-173.7974,-37.6723
-173.7675,-37.6522
-173.7376,-37.6321
-173.7376,-37.6321
-173.7077,-37.6121
-173.6779,-37.5920
-173.6480,-37.5719
-173.6480,-37.5719
-173.6182,-37.5518
-173.5884,-37.5317
-173.5884,-37.5317
-173.5586,-37.5115
-173.5288,-37.4914
-173.4991,-37.4713
-173.4991,-37.4713
-173.4693,-37.4511
-173.4396,-37.4310
-173.4099,-37.4108
-173.4099,-37.4108
-173.3802,-37.3907
-173.3506,-37.3705
-173.3209,-37.3503
-173.3209,-37.3503
-173.2913,-37.3301
-173.2617,-37.3099
-173.2617,-37.3099
-173.2321,-37.2897
-173.2025,-37.2695
-173.1729,-37.2492
-173.1729,-37.2492
-173.1434,-37.2290
-173.1138,-37.2087
-173.0843,-37.1885
-173.0843,-37.1885
-173.0548,-37.1682
-173.0253,-37.1479
-173.0253,-37.1479
-172.9959,-37.1277
-172.9664,-37.1074
-172.9370,-37.0871
-172.9370,-37.0871
-172.9076,-37.0668
-172.8782,-37.0464
-172.8488,-37.0261
-172.8488,-37.0261
-172.8194,-37.0058
-172.7900,-36.9854
-172.7606,-36.9650
-172.7606,-36.9650
-172.7313,-36.9447
-172.7020,-36.9243
-172.6727,-36.9039
-172.6727,-36.9039
-172.6434,-36.8835
-172.6142,-36.8632
-172.6142,-36.8632
-172.5849,-36.8427
-172.5557,-36.8223
-172.5265,-36.8019
-172.5265,-36.8019
-172.4974,-36.7815
-172.4682,-36.7611
-172.4391,-36.7406
-172.4391,-36.7406
-172.4099,-36.7202
-172.3808,-36.6997
-172.3517,-36.6792
-172.3517,-36.6792
-172.3226,-36.6588
-172.2935,-36.6383
-172.2935,-36.6383
-172.2645,-36.6178
-172.2355,-36.5973
-172.2064,-36.5768
-172.2064,-36.5768
-172.1774,-36.5563
-172.1485,-36.5358
-172.1195,-36.5152
-172.1195,-36.5152
-172.0905,-36.4946
-172.0615,-36.4741
-172.0615,-36.4741
-172.0326,-36.4535
-172.0037,-36.4330
-171.9748,-36.4124
-171.9748,-36.4124
-171.9460,-36.3918
-171.9171,-36.3712
-171.8882,-36.3506
-171.8882,-36.3506
-171.8594,-36.3300
-171.8306,-36.3094
-171.8306,-36.3094
-171.8018,-36.2888
-171.7730,-36.2681
-171.7443,-36.2475
-171.7443,-36.2475
-171.7155,-36.2268
-171.6868,-36.2062
-171.6581,-36.1855
-171.6581,-36.1855
-171.6294,-36.1649
-171.6007,-36.1442
-171.5721,-36.1235
-171.5721,-36.1235
-171.5434,-36.1028
-171.5148,-36.0821
-171.5148,-36.0821
-171.4862,-36.0614
-171.4576,-36.0407
-171.4290,-36.0200
-171.4290,-36.0200
-171.4004,-35.9992
-171.3719,-35.9785
-171.3434,-35.9578
-171.3434,-35.9578
-171.3149,-35.9370
-171.2863,-35.9162
-171.2863,-35.9162
-171.2579,-35.8954
-171.2294,-35.8747
-171.2009,-35.8539
-171.2009,-35.8539
-171.1725,-35.8331
-171.1441,-35.8123
-171.1157,-35.7915
-171.1157,-35.7915
-171.0873,-35.7707
-171.0590,-35.7498
-171.0306,-35.7290
-171.0306,-35.7290
-171.0023,-35.7082
-170.9740,-35.6874
-170.9740,-35.6874
-170.9457,-35.6665
-170.9174,-35.6456
-170.8891,-35.6248
-170.8891,-35.6248
-170.8608,-35.6039
-170.8326,-35.5830
-170.8043,-35.5621
-170.8043,-35.5621
-170.7761,-35.5412
-170.7479,-35.5203
-170.7198,-35.4994
-170.7198,-35.4994
-170.6916,-35.4784
-170.6635,-35.4575
-170.6635,-35.4575
-170.6353,-35.4366
-170.6072,-35.4156
-170.5791,-35.3947
-170.5791,-35.3947
-170.5510,-35.3737
-170.5230,-35.3527
-170.4949,-35.3318
-170.4949,-35.3318
-170.4669,-35.3108
-170.4388,-35.2898
-170.4108,-35.2688
-170.4108,-35.2688
-170.3828,-35.2478
-170.3548,-35.2267
-170.3269,-35.2057
-170.3269,-35.2057
-170.2989,-35.1847
-170.2710,-35.1636
-170.2710,-35.1636
-170.2431,-35.1426
-170.2152,-35.1215
-170.1873,-35.1005
-170.1873,-35.1005
-170.1594,-35.0794
-170.1315,-35.0583
-170.1037,-35.0372
-170.1037,-35.0372
-170.0759,-35.0162
-170.0481,-34.9951
-170.0481,-34.9951
-170.0203,-34.9740
-169.9925,-34.9529
-169.9648,-34.9317
-169.9648,-34.9317
-169.9370,-34.9106
-169.9093,-34.8895
-169.8816,-34.8683
-169.8816,-34.8683
-169.8539,-34.8472
-169.8262,-34.8260
-169.8262,-34.8260
-169.7985,-34.8049
-169.7709,-34.7837
-169.7432,-34.7625
-169.7432,-34.7625
-169.7156,-34.7413
-169.6880,-34.7201
-169.6604,-34.6989
-169.6604,-34.6989
-169.6328,-34.6777
-169.6052,-34.6565
-169.5777,-34.6353
-169.5777,-34.6353
-169.5501,-34.6140
-169.5226,-34.5928
-169.4951,-34.5715
-169.4951,-34.5715
-169.4676,-34.5503
-169.4401,-34.5290
-169.4401,-34.5290
-169.4126,-34.5077
-169.3851,-34.4864
-169.3577,-34.4651
-169.3577,-34.4651
-169.3303,-34.4438
-169.3029,-34.4225
-169.2755,-34.4012
-169.2755,-34.4012
-169.2481,-34.3800
-169.2208,-34.3586
-169.2208,-34.3586
-169.1935,-34.3373
-169.1662,-34.3160
-169.1389,-34.2947
-169.1389,-34.2947
-169.1116,-34.2733
-169.0843,-34.2520
-169.0570,-34.2306
-169.0570,-34.2306
-169.0297,-34.2092
-169.0025,-34.1879
-168.9753,-34.1665
-168.9753,-34.1665
-168.9481,-34.1451
-168.9209,-34.1237
-168.9209,-34.1237
-168.8937,-34.1023
-168.8665,-34.0809
-168.8394,-34.0594
-168.8394,-34.0594
-168.8122,-34.0380
-168.7851,-34.0166
-168.7580,-33.9951
-168.7580,-33.9951
-168.7309,-33.9737
-168.7038,-33.9522
-168.7038,-33.9522
-168.6768,-33.9308
-168.6497,-33.9093
-168.6227,-33.8878
-168.6227,-33.8878
-168.5957,-33.8664
-168.5687,-33.8449
-168.5417,-33.8234
-168.5417,-33.8234
-168.5147,-33.8019
-168.4877,-33.7804
-168.4608,-33.7589
-168.4608,-33.7589
-168.4339,-33.7374
-168.4070,-33.7158
-168.4070,-33.7158
-168.3801,-33.6943
-168.3532,-33.6728
-168.3264,-33.6513
-168.3264,-33.6513
-168.2995,-33.6297
-168.2727,-33.6082
-168.2459,-33.5866
-168.2459,-33.5866
-168.2191,-33.5651
-168.1923,-33.5435
-168.1655,-33.5219
-168.1655,-33.5219
-168.1387,-33.5003
-168.1120,-33.4787
-168.1120,-33.4787
-168.0853,-33.4571
-168.0585,-33.4355
-168.0318,-33.4139
-168.0318,-33.4139
-168.0052,-33.3923
-167.9785,-33.3706
-167.9518,-33.3490
-167.9518,-33.3490
-167.9252,-33.3273
-167.8985,-33.3057
-167.8985,-33.3057
-167.8719,-33.2840
-167.8453,-33.2623
-167.8187,-33.2407
-167.8187,-33.2407
-167.7921,-33.2190
-167.7655,-33.1973
-167.7390,-33.1756
-167.7390,-33.1756
-167.7125,-33.1539
-167.6859,-33.1322
-167.6594,-33.1105
-167.6594,-33.1105
-167.6329,-33.0888
-167.6064,-33.0670
-167.6064,-33.0670
-167.5799,-33.0453
-167.5534,-33.0235
-167.5270,-33.0018
-167.5270,-33.0018
-167.5006,-32.9800
-167.4742,-32.9583
-167.4478,-32.9365
-167.4478,-32.9365
-167.4214,-32.9148
-167.3950,-32.8930
-167.3950,-32.8930
-167.3687,-32.8712
-167.3424,-32.8494
-167.3160,-32.8276
-167.3160,-32.8276
-167.2897,-32.8058
-167.2634,-32.7840
-167.2371,-32.7622
-167.2371,-32.7622
-167.2109,-32.7404
-167.1846,-32.7186
-167.1846,-32.7186
-167.1584,-32.6967
-167.1322,-32.6749
-167.1059,-32.6531
-167.1059,-32.6531
-167.0797,-32.6312
-167.0536,-32.6094
-167.0274,-32.5875
-167.0274,-32.5875
-167.0012,-32.5656
-166.9751,-32.5437
-166.9751,-32.5437
-166.9489,-32.5219
-166.9228,-32.5000
-166.8967,-32.4781
-166.8967,-32.4781
-166.8707,-32.4562
-166.8446,-32.4343
-166.8185,-32.4124
-166.8185,-32.4124
-166.7925,-32.3904
-166.7664,-32.3685
-166.7404,-32.3466
-166.7404,-32.3466
-166.7144,-32.3247
-166.6884,-32.3027
-166.6884,-32.3027
-166.6624,-32.2807
-166.6365,-32.2588
-166.6105,-32.2368
-166.6105,-32.2368
-166.5846,-32.2149
-166.5587,-32.1929
-166.5328,-32.1709
-166.5328,-32.1709
-166.5069,-32.1489
-166.4810,-32.1269
-166.4551,-32.1049
-166.4551,-32.1049
-166.4292,-32.0829
-166.4034,-32.0609
-166.4034,-32.0609
-166.3776,-32.0389
-166.3517,-32.0168
-166.3260,-31.9948
-166.3260,-31.9948
-166.3002,-31.9728
-166.2744,-31.9507
-166.2486,-31.9287
-166.2486,-31.9287
-166.2228,-31.9066
-166.1971,-31.8845
-166.1714,-31.8625
-166.1714,-31.8625
-166.1456,-31.8404
-166.1200,-31.8183
-166.1200,-31.8183
-166.0943,-31.7962
-166.0686,-31.7741
-166.0429,-31.7520
-166.0429,-31.7520
-166.0173,-31.7299
-165.9917,-31.7078
-165.9660,-31.6856
-165.9660,-31.6856
-165.9404,-31.6635
-165.9148,-31.6414
-165.8892,-31.6193
-165.8892,-31.6193
-165.8637,-31.5971
-165.8381,-31.5750
-165.8381,-31.5750
-165.8126,-31.5528
-165.7871,-31.5307
-165.7615,-31.5085
-165.7615,-31.5085
-165.7360,-31.4863
-165.7105,-31.4641
-165.6850,-31.4419
-165.6850,-31.4419
-165.6596,-31.4197
-165.6341,-31.3975
-165.6087,-31.3753
-165.6087,-31.3753
-165.5833,-31.3531
-165.5579,-31.3309
-165.5579,-31.3309
-165.5325,-31.3087
-165.5071,-31.2864
-165.4817,-31.2642
-165.4817,-31.2642
-165.4563,-31.2420
-165.4310,-31.2197
-165.4057,-31.1975
-165.4057,-31.1975
-165.3803,-31.1752
-165.3550,-31.1530
-165.3550,-31.1530
-165.3297,-31.1307
-165.3044,-31.1084
-165.2792,-31.0861
-165.2792,-31.0861
-165.2539,-31.0638
-165.2286,-31.0415
-165.2034,-31.0193
-165.2034,-31.0193
-165.1782,-30.9969
-165.1530,-30.9746
-165.1530,-30.9746
-165.1278,-30.9523
-165.1026,-30.9300
-165.0774,-30.9077
-165.0774,-30.9077
-165.0523,-30.8854
-165.0272,-30.8630
-165.0020,-30.8407
-165.0020,-30.8407
-164.9769,-30.8183
-164.9518,-30.7960
-164.9518,-30.7960
-164.9267,-30.7736
-164.9017,-30.7513
-164.8766,-30.7289
-164.8766,-30.7289
-164.8515,-30.7065
-164.8265,-30.6841
-164.8013,-30.6616
-164.8013,-30.6616
-164.7763,-30.6392
-164.7513,-30.6168
-164.7263,-30.5944
-164.7263,-30.5944
-164.7013,-30.5719
-164.6763,-30.5495
-164.6763,-30.5495
-164.6514,-30.5271
-164.6264,-30.5047
-164.6014,-30.4822
-164.6014,-30.4822
-164.5765,-30.4598
-164.5516,-30.4373
-164.5268,-30.4149
-164.5268,-30.4149
-164.5019,-30.3924
-164.4770,-30.3699
-164.4770,-30.3699
-164.4521,-30.3475
-164.4273,-30.3250
-164.4025,-30.3025
-164.4025,-30.3025
-164.3776,-30.2800
-164.3529,-30.2576
-164.3281,-30.2351
-164.3281,-30.2351
-164.3033,-30.2126
-164.2785,-30.1901
-164.2538,-30.1676
-164.2538,-30.1676
-164.2290,-30.1450
-164.2043,-30.1225
-164.2043,-30.1225
-164.1796,-30.1000
-164.1549,-30.0775
-164.1302,-30.0549
-164.1302,-30.0549
-164.1055,-30.0324
-164.0808,-30.0098
-164.0562,-29.9873
-164.0562,-29.9873
-164.0315,-29.9647
-164.0069,-29.9422
-164.0069,-29.9422
-163.9823,-29.9196
-163.9577,-29.8970
-163.9331,-29.8744
-163.9331,-29.8744
-163.9085,-29.8519
-163.8840,-29.8293
-163.8594,-29.8067
-163.8594,-29.8067
-163.8348,-29.7841
-163.8103,-29.7615
-163.7858,-29.7388
-163.7858,-29.7388
-163.7613,-29.7162
-163.7368,-29.6936
-163.7368,-29.6936
-163.7123,-29.6710
-163.6878,-29.6483
-163.6633,-29.6257
-163.6633,-29.6257
-163.6389,-29.6031
-163.6145,-29.5804
-163.5900,-29.5578
-163.5900,-29.5578
-163.5656,-29.5351
-163.5412,-29.5124
-163.5168,-29.4898
-163.5168,-29.4898
-163.4924,-29.4671
-163.4681,-29.4444
-163.4681,-29.4444
-163.4437,-29.4217
-163.4194,-29.3990
-163.3951,-29.3763
-163.3951,-29.3763
-163.3707,-29.3536
-163.3464,-29.3309
-163.3221,-29.3082
-163.3221,-29.3082
-163.2978,-29.2855
-163.2735,-29.2627
-163.2493,-29.2400
-163.2493,-29.2400
-163.2250,-29.2173
-163.2008,-29.1945
-163.2008,-29.1945
-163.1765,-29.1718
-163.1523,-29.1490
-163.1281,-29.1263
-163.1281,-29.1263
-163.1039,-29.1035
-163.0798,-29.0807
-163.0556,-29.0580
-163.0556,-29.0580
-163.0314,-29.0352
-163.0073,-29.0124
-162.9831,-28.9896
-162.9831,-28.9896
-162.9590,-28.9668
-162.9348,-28.9440
-162.9348,-28.9440
-162.9107,-28.9212
-162.8867,-28.8984
-162.8626,-28.8756
-162.8626,-28.8756
-162.8385,-28.8528
-162.8145,-28.8299
-162.7904,-28.8071
-162.7904,-28.8071
-162.7664,-28.7843
-162.7424,-28.7615
-162.7424,-28.7615
-162.7184,-28.7386
-162.6944,-28.7158
-162.6704,-28.6929
-162.6704,-28.6929
-162.6464,-28.6701
-162.6225,-28.6472
-162.5985,-28.6243
-162.5985,-28.6243
-162.5746,-28.6015
-162.5507,-28.5786
-162.5267,-28.5557
-162.5267,-28.5557
-162.5028,-28.5328
-162.4789,-28.5099
-162.4789,-28.5099
-162.4551,-28.4870
-162.4312,-28.4641
-162.4073,-28.4412
-162.4073,-28.4412
-162.3835,-28.4183
-162.3596,-28.3954
-162.3358,-28.3724
-162.3358,-28.3724
-162.3120,-28.3495
-162.2882,-28.3266
-162.2643,-28.3036
-162.2643,-28.3036
-162.2406,-28.2807
-162.2168,-28.2577
-162.2168,-28.2577
-162.1930,-28.2348
-162.1693,-28.2118
-162.1455,-28.1889
-162.1455,-28.1889
-162.1218,-28.1659
-162.0981,-28.1429
-162.0744,-28.1200
-162.0744,-28.1200
-162.0507,-28.0970
-162.0270,-28.0740
-162.0270,-28.0740
-162.0033,-28.0510
-161.9796,-28.0279
-161.9560,-28.0049
-161.9560,-28.0049
-161.9323,-27.9819
-161.9087,-27.9589
-161.8851,-27.9359
-161.8851,-27.9359
-161.8615,-27.9129
-161.8379,-27.8899
-161.8143,-27.8668
-161.8143,-27.8668
-161.7907,-27.8438
-161.7672,-27.8208
-161.7672,-27.8208
-161.7436,-27.7977
-161.7201,-27.7747
-161.6965,-27.7516
-161.6965,-27.7516
-161.6730,-27.7285
-161.6495,-27.7055
-161.6259,-27.6824
-161.6259,-27.6824
-161.6024,-27.6592
-161.5789,-27.6361
-161.5554,-27.6131
-161.5554,-27.6131
-161.5320,-27.5900
-161.5086,-27.5669
-161.5086,-27.5669
-161.4851,-27.5438
-161.4617,-27.5207
-161.4383,-27.4976
-161.4383,-27.4976
-161.4149,-27.4745
-161.3915,-27.4514
-161.3681,-27.4283
-161.3681,-27.4283
-161.3448,-27.4051
-161.3214,-27.3820
-161.3214,-27.3820
-161.2980,-27.3589
-161.2747,-27.3358
