-13.9377, 44.8242
-13.8998, 44.8086
-13.8998, 44.8086
-13.8620, 44.7929
-13.8242, 44.7772
-13.8242, 44.7772
-13.7864, 44.7615
-13.7485, 44.7457
-13.7485, 44.7457
-13.7108, 44.7300
-13.6730, 44.7142
-13.6353, 44.6985
-13.6353, 44.6985
-13.5977, 44.6827
-13.5600, 44.6669
-13.5600, 44.6669
-13.5224, 44.6511
-13.4848, 44.6353
-13.4848, 44.6353
-13.4472, 44.6194
-13.4096, 44.6036
-13.3721, 44.5877
-13.3721, 44.5877
-13.3345, 44.5718
-13.2970, 44.5559
-13.2970, 44.5559
-13.2595, 44.5400
-13.2221, 44.5241
-13.2221, 44.5241
-13.1846, 44.5082
-13.1472, 44.4923
-13.1098, 44.4763
-13.1098, 44.4763
-13.0725, 44.4603
-13.0351, 44.4443
-13.0351, 44.4443
-12.9978, 44.4283
-12.9605, 44.4123
-12.9605, 44.4123
-12.9232, 44.3963
-12.8859, 44.3803
-12.8487, 44.3642
-12.8487, 44.3642
-12.8114, 44.3481
-12.7743, 44.3321
-12.7743, 44.3321
-12.7371, 44.3160
-12.6999, 44.2999
-12.6999, 44.2999
-12.6628, 44.2838
-12.6257, 44.2676
-12.5886, 44.2515
-12.5886, 44.2515
-12.5515, 44.2353
-12.5145, 44.2191
-12.5145, 44.2191
-12.4774, 44.2029
-12.4404, 44.1868
-12.4034, 44.1705
-12.4034, 44.1705
-12.3665, 44.1543
-12.3296, 44.1381
-12.3296, 44.1381
-12.2926, 44.1218
-12.2557, 44.1056
-12.2557, 44.1056
-12.2188, 44.0893
-12.1820, 44.0730
-12.1450, 44.0566
-12.1450, 44.0566
-12.1082, 44.0403
-12.0714, 44.0240
-12.0714, 44.0240
-12.0347, 44.0076
-11.9980, 43.9913
-11.9980, 43.9913
-11.9612, 43.9749
-11.9245, 43.9585
-11.8878, 43.9421
-11.8878, 43.9421
-11.8512, 43.9257
-11.8145, 43.9093
-11.8145, 43.9093
-11.7779, 43.8929
-11.7413, 43.8764
-11.7413, 43.8764
-11.7047, 43.8599
-11.6682, 43.8435
-11.6316, 43.8270
-11.6316, 43.8270
-11.5951, 43.8105
-11.5586, 43.7939
-11.5586, 43.7939
-11.5221, 43.7774
-11.4857, 43.7609
-11.4493, 43.7443
-11.4493, 43.7443
-11.4129, 43.7278
-11.3765, 43.7112
-11.3765, 43.7112
-11.3401, 43.6946
-11.3038, 43.6780
-11.3038, 43.6780
-11.2675, 43.6613
-11.2312, 43.6447
-11.1949, 43.6281
-11.1949, 43.6281
-11.1586, 43.6114
-11.1224, 43.5947
-11.1224, 43.5947
-11.0862, 43.5781
-11.0500, 43.5614
-11.0500, 43.5614
-11.0139, 43.5447
-10.9777, 43.5279
-10.9416, 43.5112
-10.9416, 43.5112
-10.9055, 43.4945
-10.8694, 43.4777
-10.8694, 43.4777
-10.8333, 43.4609
-10.7973, 43.4442
-10.7973, 43.4442
-10.7613, 43.4274
-10.7252, 43.4105
-10.6893, 43.3937
-10.6893, 43.3937
-10.6533, 43.3769
-10.6174, 43.3600
-10.6174, 43.3600
-10.5815, 43.3432
-10.5456, 43.3263
-10.5097, 43.3094
-10.5097, 43.3094
-10.4739, 43.2925
-10.4380, 43.2756
-10.4380, 43.2756
-10.4022, 43.2587
-10.3664, 43.2418
-10.3664, 43.2418
-10.3307, 43.2248
-10.2949, 43.2078
-10.2592, 43.1909
-10.2592, 43.1909
-10.2235, 43.1739
-10.1878, 43.1569
-10.1878, 43.1569
-10.1521, 43.1399
-10.1165, 43.1228
-10.1165, 43.1228
-10.0809, 43.1058
-10.0453, 43.0888
-10.0097, 43.0717
-10.0097, 43.0717
-9.9741, 43.0546
-9.9386, 43.0376
-9.9386, 43.0376
-9.9031, 43.0204
-9.8676, 43.0033
-9.8676, 43.0033
-9.8321, 42.9862
-9.7966, 42.9691
-9.7612, 42.9519
-9.7612, 42.9519
-9.7258, 42.9348
-9.6904, 42.9176
-9.6904, 42.9176
-9.6551, 42.9004
-9.6197, 42.8832
-9.5844, 42.8660
-9.5844, 42.8660
-9.5491, 42.8488
-9.5138, 42.8316
-9.5138, 42.8316
-9.4786, 42.8143
-9.4434, 42.7971
-9.4434, 42.7971
-9.4081, 42.7798
-9.3729, 42.7625
-9.3377, 42.7452
-9.3377, 42.7452
-9.3025, 42.7279
